name,review_count,categories,rating,transactions,address,zipcode,display_phone,price,latitude,longitude,borough
Fogo de Chão Brazilian Steakhouse,330,"Brazilian, Seafood, Steakhouses",4.0,"['pickup', 'delivery']","92-50 59th Ave, Elmhurst, NY 11373",11373,(929) 379-4333,$$$$,40.73446467744242,-73.86750762809763,Queens
Nangma Restaurant,68,"Asian Fusion, Himalayan/Nepalese, Szechuan",4.5,"['pickup', 'delivery']","83-17 Broadway, Elmhurst, NY 11373",11373,(347) 730-6117,$$,40.74093,-73.87931,Queens
Arepa Lady,588,Colombian,4.5,"['pickup', 'delivery']","77-17 37th Ave, Jackson Heights, NY 11372",11372,(917) 745-1111,$$,40.7494896198795,-73.8882688432932,Queens
Awang Kitchen,223,Indonesian,4.2,"['pickup', 'delivery']","8405 Queens Blvd, Ste 1 C, Elmhurst, NY 11373",11373,(347) 492-9264,$$,40.737416,-73.879078,Queens
Zhego NYC,43,Himalayan/Nepalese,4.6,"['pickup', 'delivery']","38-4 61st St, Woodside, NY 11377",11377,(347) 642-3166,,40.747513,-73.902692,Queens
Kalye Bistro,73,"Filipino, Comfort Food, Seafood",4.3,"['pickup', 'delivery']","39-06 64th St, Woodside, NY 11377",11377,(848) 444-8727,,40.74629904885562,-73.90006772883534,Queens
Kasthamandap,35,"Bars, Himalayan/Nepalese",4.7,"['pickup', 'delivery']","65-14 Roosevelt Ave, Woodside, NY 11377",11377,(347) 612-4563,,40.74599919361025,-73.89844452975395,Queens
Lhasa Liang Fen,68,"Chinese, Himalayan/Nepalese",4.3,"['pickup', 'delivery']","8007 Broadway, Elmhurst, NY 11373",11373,(718) 806-1712,$,40.74401493782042,-73.88464531874742,Queens
Shanghai Xiao Long Bao,1,Shanghainese,5.0,[],"86-22 Broadway, Queens, NY 11373",11373,,,40.73792,-73.87752,Queens
Kape't Torta,93,"Coffee & Tea, Bakeries, Filipino",4.3,"['pickup', 'delivery']","83-13 Queens Blvd, Elmhurst, NY 11373",11373,(718) 899-0240,$,40.7375784,-73.8795452,Queens
Oceanic Boil,744,"Cajun/Creole, Seafood, Bars",4.3,"['pickup', 'delivery']","84-20 37th Ave, Jackson Heights, NY 11372",11372,(929) 296-6338,$$,40.74978,-73.881886,Queens
Pelicana Chicken,21,"Korean, Chicken Wings",3.5,"['pickup', 'delivery']","84-60 Grand Ave, Elmhurst, NY 11373",11373,(347) 612-4985,,40.73471,-73.882078,Queens
Taqueria Coatzingo,524,Mexican,4.0,"['pickup', 'delivery']","7605 Roosevelt Ave, Jackson Heights, NY 11372",11372,(718) 424-1977,$$,40.74721811502443,-73.88932086686563,Queens
Pulau Pinang,230,"Malaysian, Taiwanese",3.7,"['pickup', 'delivery']","82-84 Broadway, Elmhurst, NY 11373",11373,(718) 672-7380,$$,40.7412362605966,-73.8813701076699,Queens
Teazzi Tea Shop,4,"Bubble Tea, Cafes, Coffee & Tea",4.3,[],"82-78 Broadway, Elmhurst, NY 11373",11373,,,40.741248,-73.881399,Queens
Ayada Thai,1444,Thai,4.1,"['pickup', 'delivery']","77-08 Woodside Ave, Elmhurst, NY 11373",11373,(718) 424-0844,$$,40.74344034310768,-73.88762803704094,Queens
Burmese Bites,139,Burmese,4.7,"['pickup', 'delivery']","90-15 Queens Blvd, Elmhurst, NY 11373",11373,(917) 560-2480,$,40.73456587384498,-73.86885806649397,Queens
Pata Cafe,104,"Bubble Tea, Cafes, Thai",4.5,"['pickup', 'delivery']","5614 Van Horn St, Elmhurst, NY 11373",11373,(347) 469-7142,$$,40.7326341,-73.8769762,Queens
Lakeside NYC,4,"Himalayan/Nepalese, Bars",4.3,"['pickup', 'restaurant_reservation', 'delivery']","77-05A 37th Ave, Queens, NY 11372",11372,(718) 672-1818,,40.74943,-73.88857,Queens
Bloom Botanical Bistro,131,"New American, Cocktail Bars, Vegetarian",4.4,"['pickup', 'delivery']","103-19 Metropolitan Ave, Queens, NY 11375",11375,(718) 880-2872,,40.71041,-73.849122,Queens
Lime & Salt,85,"New Mexican Cuisine, Mexican",4.1,"['pickup', 'delivery']","98-102 Queens Blvd, Rego Park, NY 11374",11374,(718) 275-1575,,40.72702267143803,-73.85497040822932,Queens
Kuku Korean Cuisine - Forest Hills,139,"Korean, Chicken Wings, Asian Fusion",4.5,[],"107-12 70th Rd, Forest Hills, NY 11375",11375,(718) 268-8886,$$,40.7209,-73.84551,Queens
Iron Age Korean Steakhouse,95,"Korean, Steakhouses",3.9,['restaurant_reservation'],"61-35 Junction Blvd, Queens, NY 11374",11374,(347) 612-4671,$$$,40.73357,-73.86405,Queens
Forest Hills Station House,1352,"Gastropubs, Cocktail Bars, Beer Bar",4.1,"['pickup', 'delivery']","106-11 71st Ave, Forest Hills, NY 11375",11375,(718) 544-5000,$$,40.72007397932873,-73.84525369446116,Queens
Marani,304,"Mediterranean, Kosher, Georgian",4.5,"['pickup', 'delivery']","97-26 63rd Rd, Rego Park, NY 11374",11374,(718) 569-0600,$$,40.731202,-73.859833,Queens
Paratha Wala,597,"Indian, Halal, Bangladeshi",4.6,"['restaurant_reservation', 'delivery', 'pickup']","103-09 Metropolitan Ave, Forest Hills, NY 11375",11375,(347) 561-5319,$$,40.71044,-73.84942,Queens
Mojo Restaurant,770,Latin American,3.8,"['pickup', 'delivery']","70-20 Austin St, Forest Hills, NY 11375",11375,(718) 261-6162,$$,40.720588,-73.8464128,Queens
Nick’s Bistro,880,"Greek, Falafel, Seafood",4.4,"['pickup', 'delivery']","104-20 Metropolitan Ave, Forest Hills, NY 11375",11375,(718) 544-6425,$$,40.709937,-73.8483058920307,Queens
Dinerbar,780,"Diners, Wine Bars, American",4.1,"['pickup', 'delivery']","97-45 Queens Blvd, Rego Park, NY 11374",11374,(718) 897-6000,$$,40.72958,-73.85944,Queens
Batik Restaurant,30,"Indonesian, Malaysian",4.0,"['pickup', 'delivery']","95-34 Queens Blvd, New York, NY 11374",11374,(718) 806-1890,,40.73012,-73.8636,Queens
Pelicana Chicken - Forest Hills,129,"Korean, Chicken Wings, Sandwiches",4.3,"['pickup', 'delivery']","102-07 Metropolitan Ave, Forest Hills, NY 11375",11375,(917) 300-5964,$$,40.71057732797664,-73.8503856,Queens
Pho Thai,44,"Vietnamese, Thai",4.1,"['delivery', 'pickup']","95-26 Queens Blvd, Rego Park, NY 11374",11374,(917) 669-1038,,40.730272,-73.86385,Queens
Bridie's Bar & Grill,170,"Pubs, American, Burgers",3.8,['pickup'],"64-54 Dry Harbor Rd, Middle Village, NY 11379",11379,(718) 426-8580,$$,40.71841095418913,-73.87271977303013,Queens
Nur Thai,670,Thai,4.0,"['pickup', 'delivery']","63-32 Woodhaven Blvd, Rego Park, NY 11374",11374,(718) 255-6141,$$,40.7235516378586,-73.868817789544,Queens
Cabana,1198,"Latin American, Cuban, Caribbean",3.9,"['pickup', 'delivery']","107-10 70th Rd, Forest Hills, NY 11375",11375,(718) 263-3600,$$,40.7208678329074,-73.8456881046295,Queens
Cheburechnaya,309,"Kosher, Russian, Uzbek",3.9,"['pickup', 'delivery']","9209 63rd Dr, Ste A, Rego Park, NY 11374",11374,(718) 897-9080,$$,40.7275992341691,-73.8640816882253,Queens
Tharn Thai Cuisine,8,Thai,4.9,"['pickup', 'restaurant_reservation', 'delivery']","103-07 Queens Blvd, New York, NY 11375",11375,(718) 897-3898,,40.72514,-73.84999,Queens
Rove,239,"American, Gastropubs, Beer Bar",4.1,['delivery'],"72-27 Austin St, Forest Hills, NY 11375",11375,(347) 233-3183,$$,40.7191490465402,-73.841836117208,Queens
Mad For Chicken,241,"Korean, Chicken Wings, Bars",3.9,['delivery'],"71-37 Austin St, Forest Hills, NY 11375",11375,(718) 480-6618,$$,40.71981,-73.8433,Queens
Black Sea Fish & Grill,426,"Mediterranean, Turkish, Seafood",4.1,"['pickup', 'delivery']","95-36 Queens Blvd, Rego Park, NY 11374",11374,(718) 275-7555,$$$,40.7301,-73.863538,Queens
The Local Eatery & Craft Beer ,106,"Burgers, Beer Bar, Chicken Wings",4.6,"['delivery', 'pickup']","66-75 Selfridge St, Forest Hills, NY 11375",11375,(718) 480-6616,$$,40.71719,-73.85705,Queens
Taste of Samarkand,230,"Uzbek, Kosher",4.3,"['pickup', 'delivery']","62-16 Woodhaven Blvd, Middle Village, NY 11374",11374,(718) 672-2121,$$,40.72642844289706,-73.87064975067626,Queens
Forest Cafe,112,Cafes,4.6,[],"6804 Burns St, Forest Hills, NY 11375",11375,(718) 709-0070,$,40.72130948873937,-73.85178464110446,Queens
Uyghur Lagman House,15,"Halal, Chinese, Kebab",4.5,"['pickup', 'delivery']","6208 Woodhaven Blvd, Rego Park, NY 11374",11374,(347) 507-0121,,40.72658335332011,-73.8708888255484,Queens
Fogo de Chão Brazilian Steakhouse,330,"Brazilian, Seafood, Steakhouses",4.0,"['pickup', 'delivery']","92-50 59th Ave, Elmhurst, NY 11373",11373,(929) 379-4333,$$$$,40.73446467744242,-73.86750762809763,Queens
Dirty Pierre's,503,"Bars, Breakfast & Brunch, Sandwiches",4.0,['delivery'],"13 Station Square, Forest Hills, NY 11375",11375,(718) 830-9698,$$,40.7192404279186,-73.8451040160002,Queens
Oceanic Boil,162,"Cajun/Creole, Seafood, Bars",4.1,"['pickup', 'delivery']","96-18 Queens Blvd, Rego Park, NY 11374",11374,(347) 832-0123,,40.729405,-73.861621,Queens
Kantu Peruvian Cuisine,171,"Peruvian, Cocktail Bars",4.0,"['delivery', 'pickup']","105-07 Metropolitan Ave, Queens, NY 11375",11375,(347) 531-0873,$$,40.71023,-73.84809,Queens
Na Rath Restaurant,55,"Caterers, Thai, Buffets",4.3,"['pickup', 'delivery']","86-08 Whitney Ave, Elmhurst, NY 11373",11373,(929) 554-9895,,40.741723,-73.878677,Queens
Amar Peruvian Kitchen,134,"Peruvian, Breakfast & Brunch",3.9,"['delivery', 'pickup']","68-60 Austin St, Ste 6, Forest Hills, NY 11375",11375,(347) 617-7092,$$,40.722374827602906,-73.85081060210702,Queens
White Radish,209,"New American, Diners, Wine Bars",3.9,"['pickup', 'delivery']","108-25 Ascan Ave, Forest Hills, NY 11375",11375,(718) 374-3656,$$,40.718172,-73.840906,Queens
Grand Sichuan,281,Szechuan,4.0,['delivery'],"98-108 Queens Blvd, Rego Park, NY 11374",11374,(718) 268-8833,$$,40.72706139183789,-73.854812,Queens
Radici,4,"Italian, Venues & Event Spaces, Pizza",4.5,"['pickup', 'delivery']","100-11 Metropolitan Ave, Forest Hills, NY 11375",11375,(718) 535-5663,,40.71088862439208,-73.85278182415846,Queens
Burmese Bites,139,Burmese,4.7,"['pickup', 'delivery']","90-15 Queens Blvd, Elmhurst, NY 11373",11373,(917) 560-2480,$,40.73456587384498,-73.86885806649397,Queens
Pio Pio 1,308,"Peruvian, Latin American",3.7,['pickup'],"6230 Woodhaven Blvd Rego Park, Flushing, NY 11374",11374,(718) 458-0606,$$,40.7262193,-73.87070297760401,Queens
Shanghai Zhen Gong Fu,268,"Shanghainese, Noodles, Seafood",4.3,"['pickup', 'delivery']","86-16 Queens Blvd, Elmhurst, NY 11373",11373,(718) 672-2200,$$,40.736158616759205,-73.87726341410527,Queens
MACA Peruvian Restaurant,183,Peruvian,3.8,['delivery'],"62-12 Woodhaven Blvd, Rego Park, NY 11374",11374,(718) 651-2441,$$,40.7264935,-73.8704828,Queens
Kyuramen - Forest Hills,162,Ramen,4.2,"['delivery', 'pickup']","108-50 Queens Blvd, Forest Hills, NY 11375",11375,(347) 644-1958,$$,40.7204647,-73.84261769999999,Queens
Old Sport Food,14,"Noodles, Halal, Pancakes",4.6,"['pickup', 'delivery']","6703 Austin St, Forest Hills, NY 11375",11375,(929) 296-0009,,40.7241655251096,-73.855396,Queens
Barosa,479,"Italian, Seafood, Pizza",3.7,"['pickup', 'delivery']","62-29 Woodhaven Blvd, Rego Park, NY 11374",11374,(718) 424-1455,$$,40.726197,-73.869795,Queens
Rotana Cafe & Grill,4,"Diners, Breakfast & Brunch, Coffee & Tea",3.8,"['pickup', 'delivery']","6860 Austin St, New York, NY 11375",11375,(718) 480-6199,,40.7220945,-73.85056630000001,Queens
Lowkey Garden Lounge,164,"Lounges, Tacos, Chicken Wings",3.4,"['pickup', 'delivery']","70-15 Austin St, Queens, NY 11375",11375,(917) 451-9505,,40.72090192224644,-73.84632527269345,Queens
Crazy Meat NYC,3,"Fast Food, Kosher, Sandwiches",4.7,"['pickup', 'delivery']","64-47 108th St, Queens, NY 11375",11375,,,40.73186,-73.84879,Queens
PaPa Chicken,28,"Fast Food, Chicken Wings, Sandwiches",4.9,"['pickup', 'delivery']","105-25 64th Rd, New York, NY 11375",11375,(718) 255-1126,,40.731978890312206,-73.85059,Queens
Smoky Chick,4,"Burgers, Chicken Wings",5.0,[],"101-23 Queens Blvd, Queens, NY 11375",11375,,,40.727078042793224,-73.852918491628,Queens
JoJu,1959,"Coffee & Tea, Vietnamese, Sandwiches",4.4,"['delivery', 'pickup']","83-25 Broadway, Elmhurst, NY 11373",11373,(347) 808-0887,$$,40.7407051700423,-73.8793501821476,Queens
Saranrom Thai,294,Thai,4.5,"['pickup', 'delivery']","8110 Broadway, Elmhurst, NY 11373",11373,(347) 808-0545,$$,40.743164864644704,-73.88364848055883,Queens
Nom Tea,31,"Bubble Tea, Burgers, Chicken Wings",4.5,"['pickup', 'delivery']","93-05A 63rd Dr, Queens, NY 11374",11374,(718) 255-1683,,40.72825,-73.8637,Queens
Taste Good Malaysian Cuisine,873,"Malaysian, Noodles, Soup",4.1,['delivery'],"82-18 45th Ave, Elmhurst, NY 11373",11373,(718) 898-8001,$$,40.7417090264307,-73.8821911811829,Queens
Bloom Botanical Bistro,131,"New American, Cocktail Bars, Vegetarian",4.4,"['delivery', 'pickup']","103-19 Metropolitan Ave, Queens, NY 11375",11375,(718) 880-2872,,40.71041,-73.849122,Queens
Lime & Salt,85,"New Mexican Cuisine, Mexican",4.1,"['delivery', 'pickup']","98-102 Queens Blvd, Rego Park, NY 11374",11374,(718) 275-1575,,40.72702267143803,-73.85497040822932,Queens
Forest Hills Station House,1352,"Gastropubs, Cocktail Bars, Beer Bar",4.1,"['delivery', 'pickup']","106-11 71st Ave, Forest Hills, NY 11375",11375,(718) 544-5000,$$,40.72007397932873,-73.84525369446116,Queens
Kuku Korean Cuisine - Forest Hills,139,"Korean, Chicken Wings, Asian Fusion",4.5,[],"107-12 70th Rd, Forest Hills, NY 11375",11375,(718) 268-8886,$$,40.7209,-73.84551,Queens
Mojo Restaurant,770,Latin American,3.8,"['delivery', 'pickup']","70-20 Austin St, Forest Hills, NY 11375",11375,(718) 261-6162,$$,40.720588,-73.8464128,Queens
Mad For Chicken,241,"Korean, Chicken Wings, Bars",3.9,['delivery'],"71-37 Austin St, Forest Hills, NY 11375",11375,(718) 480-6618,$$,40.71981,-73.8433,Queens
Rove,239,"American, Gastropubs, Beer Bar",4.1,['delivery'],"72-27 Austin St, Forest Hills, NY 11375",11375,(347) 233-3183,$$,40.7191490465402,-73.841836117208,Queens
Cabana,1198,"Latin American, Cuban, Caribbean",3.9,"['delivery', 'pickup']","107-10 70th Rd, Forest Hills, NY 11375",11375,(718) 263-3600,$$,40.7208678329074,-73.8456881046295,Queens
White Radish,209,"New American, Diners, Wine Bars",3.9,"['delivery', 'pickup']","108-25 Ascan Ave, Forest Hills, NY 11375",11375,(718) 374-3656,$$,40.718172,-73.840906,Queens
Paratha Wala,597,"Indian, Halal, Bangladeshi",4.6,"['restaurant_reservation', 'pickup', 'delivery']","103-09 Metropolitan Ave, Forest Hills, NY 11375",11375,(347) 561-5319,$$,40.71044,-73.84942,Queens
Nick’s Bistro,880,"Greek, Falafel, Seafood",4.4,"['delivery', 'pickup']","104-20 Metropolitan Ave, Forest Hills, NY 11375",11375,(718) 544-6425,$$,40.709937,-73.8483058920307,Queens
Queens Bully,1049,"Gastropubs, Cocktail Bars, Breakfast & Brunch",3.5,"['pickup', 'delivery']","113-30 Queens Blvd, Forest Hills, NY 11375",11375,(718) 520-8600,$$,40.717022,-73.835455,Queens
Kyuramen - Forest Hills,162,Ramen,4.2,"['pickup', 'delivery']","108-50 Queens Blvd, Forest Hills, NY 11375",11375,(347) 644-1958,$$,40.7204647,-73.84261769999999,Queens
Pelicana Chicken - Forest Hills,129,"Korean, Chicken Wings, Sandwiches",4.3,"['delivery', 'pickup']","102-07 Metropolitan Ave, Forest Hills, NY 11375",11375,(917) 300-5964,$$,40.71057732797664,-73.8503856,Queens
Dirty Pierre's,503,"Bars, Breakfast & Brunch, Sandwiches",4.0,['delivery'],"13 Station Square, Forest Hills, NY 11375",11375,(718) 830-9698,$$,40.7192404279186,-73.8451040160002,Queens
Tharn Thai Cuisine,8,Thai,4.9,"['delivery', 'restaurant_reservation', 'pickup']","103-07 Queens Blvd, New York, NY 11375",11375,(718) 897-3898,,40.72514,-73.84999,Queens
Kantu Peruvian Cuisine,171,"Peruvian, Cocktail Bars",4.0,"['delivery', 'pickup']","105-07 Metropolitan Ave, Queens, NY 11375",11375,(347) 531-0873,$$,40.71023,-73.84809,Queens
Iron Age Korean Steakhouse,95,"Korean, Steakhouses",3.9,['restaurant_reservation'],"61-35 Junction Blvd, Queens, NY 11374",11374,(347) 612-4671,$$$,40.73357,-73.86405,Queens
Lowkey Garden Lounge,164,"Lounges, Tacos, Chicken Wings",3.4,"['delivery', 'pickup']","70-15 Austin St, Queens, NY 11375",11375,(917) 451-9505,,40.72090192224644,-73.84632527269345,Queens
Mighty Quinn’s Barbeque,156,Barbeque,3.4,"['delivery', 'pickup']","108-22 Queens Blvd, Forest Hills, NY 11375",11375,(718) 374-3714,$$,40.72079746816087,-73.84322517262873,Queens
La Sala by Tu Casa,112,"Wine Bars, Tapas Bars, Tapas/Small Plates",4.4,[],"11635 Metropolitan Ave, Kew Gardens, NY 11418",11635,(718) 487-3990,,40.707369,-73.835057,
Marani,304,"Mediterranean, Kosher, Georgian",4.5,"['delivery', 'pickup']","97-26 63rd Rd, Rego Park, NY 11374",11374,(718) 569-0600,$$,40.731202,-73.859833,Queens
Matiz Latin Cuisine,390,"Latin American, Bars",3.9,"['delivery', 'pickup']","11072 Queens Blvd, Forest Hills, NY 11375",11072,(718) 880-1213,$$,40.7189054,-73.8390773,
Mas Tortilla,94,Mexican,4.2,"['delivery', 'pickup']","113-27B Queens Blvd, Forest Hills, NY 11375",11375,(718) 480-6418,$$,40.71744,-73.83478,Queens
Spy C Cuisine,361,Chinese,3.8,"['delivery', 'pickup']","72-06 Austin, Forest Hills, NY 11375",11375,(718) 263-0357,$$,40.7191006,-73.84245760644008,Queens
Forest Cafe,112,Cafes,4.6,[],"6804 Burns St, Forest Hills, NY 11375",11375,(718) 709-0070,$,40.72130948873937,-73.85178464110446,Queens
C Italian Restaurant,94,"Cocktail Bars, Italian, Lounges",4.3,['delivery'],"120-29 83rd Ave, Kew Gardens, NY 11415",11415,(347) 494-4792,$$,40.70874,-73.831203,Queens
Tacombi,325,Tacos,4.1,"['delivery', 'pickup']","71-22 Austin St, Forest Hills, NY 11375",11375,(347) 454-9407,$$,40.7196124,-73.8441388,Queens
Amar Peruvian Kitchen,134,"Peruvian, Breakfast & Brunch",3.9,"['delivery', 'pickup']","68-60 Austin St, Ste 6, Forest Hills, NY 11375",11375,(347) 617-7092,$$,40.722374827602906,-73.85081060210702,Queens
Batik Restaurant,30,"Indonesian, Malaysian",4.0,"['delivery', 'pickup']","95-34 Queens Blvd, New York, NY 11374",11374,(718) 806-1890,,40.73012,-73.8636,Queens
5 Burro Cafe,1613,"Mexican, Cocktail Bars",3.6,"['pickup', 'delivery']","72-05 Austin St, Forest Hills, NY 11375",11375,(718) 544-2984,$$,40.7192464187592,-73.8422552802263,Queens
Mikado,53,"Sushi Bars, Ramen, Soup",4.4,"['delivery', 'pickup']","116-09 Metropolitan Ave, Jamaica, NY 11418",11418,(718) 559-0088,,40.70763,-73.83565,Queens
Keuka Kafe a Wine Bar,374,"New American, Sandwiches, Wine Bars",4.3,"['delivery', 'restaurant_reservation', 'pickup']","112-04 Queens Blvd, Forest Hills, NY 11375",11375,(718) 880-1478,$$,40.7178485060601,-73.8368028981476,Queens
Halal Munchies,79,"Fast Food, Halal",4.5,"['delivery', 'pickup']","120-34 Queens Blvd, Kew Gardens, NY 11415",11415,(929) 386-0102,,40.71315,-73.82924,Queens
Tamashii Red,516,Ramen,3.9,"['delivery', 'pickup']","71-34 Austin St, Forest Hills, NY 11375",11375,(718) 261-0725,$$,40.71951,-73.84369,Queens
Austin's Ale House,539,"Sports Bars, Steakhouses, Breakfast & Brunch",3.3,"['delivery', 'pickup']","8270 Austin St, Kew Gardens, NY 11415",11415,(718) 849-3939,$$,40.709375,-73.830072,Queens
Radici,4,"Italian, Venues & Event Spaces, Pizza",4.5,"['delivery', 'pickup']","100-11 Metropolitan Ave, Forest Hills, NY 11375",11375,(718) 535-5663,,40.71088862439208,-73.85278182415846,Queens
Nabhya Restaurant & Bar,2,"Chinese, Indian, Bars",5.0,[],"120-35 83rd Ave, New York, NY 11415",11415,(718) 374-3068,,40.7087,-73.83108,Queens
Bamboo Ya,247,"Sushi Bars, Japanese, Salad",3.9,"['delivery', 'pickup']","69-12 Austin St, Forest Hills, NY 11375",11375,(718) 268-8388,$$,40.72149,-73.84905,Queens
Rotana Cafe & Grill,4,"Diners, Breakfast & Brunch, Coffee & Tea",3.8,"['delivery', 'pickup']","6860 Austin St, New York, NY 11375",11375,(718) 480-6199,,40.7220945,-73.85056630000001,Queens
Shogun Hibachi,188,"Japanese, Sushi Bars",3.9,"['delivery', 'pickup']","111-16 Queens Blvd, Forest Hills, NY 11375",11375,(718) 263-4110,$$,40.7181533187701,-73.8374032882996,Queens
Nan Xiang Express,108,"Shanghainese, Dim Sum, Noodles",4.1,"['delivery', 'pickup']","107-50 Queens Blvd, Forest Hills, NY 11375",11375,(718) 880-2188,$$,40.721289096949256,-73.84461723268032,Queens
Tikka N Talk,157,"Indian, Halal, Breakfast & Brunch",4.3,"['delivery', 'pickup']","70-11 Austin St, Lower Level, Forest Hills, NY 11375",11375,(718) 575-2018,$$,40.72097,-73.84639,Queens
Jamrock Jerk,29,"Caribbean, Street Vendors",3.8,"['delivery', 'pickup']","106-19 71st Ave, Forest Hills, NY 11375",11375,,$$,40.72007,-73.845243,Queens
Mito,496,"Japanese, Sushi Bars, Asian Fusion",4.1,"['delivery', 'pickup']","64-18 108th St, Forest Hills, NY 11375",11375,(718) 255-6668,$$,40.732351,-73.849774,Queens
Gula Southern Comfort Bistro,100,Comfort Food,3.7,"['delivery', 'pickup']","7017 Austin St, Forest Hills, NY 11375",11375,,$$,40.7208577,-73.8462948,Queens
The Local Eatery & Craft Beer ,106,"Burgers, Beer Bar, Chicken Wings",4.6,"['pickup', 'delivery']","66-75 Selfridge St, Forest Hills, NY 11375",11375,(718) 480-6616,$$,40.71719,-73.85705,Queens
Pho Thai,44,"Vietnamese, Thai",4.1,"['pickup', 'delivery']","95-26 Queens Blvd, Rego Park, NY 11374",11374,(917) 669-1038,,40.730272,-73.86385,Queens
Tuscan Hills,557,"Italian, Pizza, Wine Bars",3.8,"['delivery', 'restaurant_reservation', 'pickup']","11060 Queens Blvd, Forest Hills, NY 11375",11060,(718) 487-4500,$$,40.718921,-73.8392443,
PaPa Chicken,28,"Fast Food, Chicken Wings, Sandwiches",4.9,"['delivery', 'pickup']","105-25 64th Rd, New York, NY 11375",11375,(718) 255-1126,,40.731978890312206,-73.85059,Queens
