name,review_count,categories,rating,address,zipcode,display_phone,latitude,longitude,borough
Better Body Bootcamp - Fresh Meadows,13,"Gyms, Boot Camps",4.8,"76-46 164th St, Fresh Meadows, NY 11366",11366,(646) 566-8207,40.724763,-73.805312,Queens
Jamaica YMCA,20,"Gyms, Child Care & Day Care",2.1,"89-25 Parsons Blvd, Jamaica, NY 11432",11432,(718) 739-6600,40.705104580124285,-73.80092713130016,Queens
Crunch Fitness - Richmond Hill,92,"Trainers, Gyms",3.1,"115-02 Jamaica Ave, Queens, NY 11418",11418,(646) 780-2050,40.698549,-73.83375,Queens
Planet Fitness,60,"Gyms, Trainers",2.4,"16840 Jamaica Ave, Jamaica, NY 11432",16840,(718) 640-1049,40.70679,-73.79045,
Malik Haynes Fitness,6,"Boot Camps, Trainers",4.8,"204-21 Hollis Ave, Saint Albans , NY 11412",11412,(917) 709-3365,40.707,-73.75338,Queens
Maceus Studios,1,"Trainers, Massage Therapy, Taekwondo",5.0,"175-25 139th Rd, Jamaica, NY 11434",11434,(718) 810-4067,40.6718616,-73.7653188,Queens
Sicklefit,0,Trainers,0.0,"Saint Albans, NY 11412",11412,(646) 659-6170,40.69688797,-73.75978851,Queens
Alphaflex Personal Training,1,"Trainers, Nutritionists",5.0,"91-12 215th Pl, Queens Village, NY 11428",11428,(631) 620-2798,40.72235,-73.74446,Queens
Beyond Fitness,1,"Trainers, Circuit Training Gyms",5.0,"1051 Long Ridge Rd, Stamford, CT 06903",6903,(203) 842-2999,41.105042989470356,-73.56725872271919,
Team Cindy Joy,0,"Health Coach, Trainers",0.0,"New York, NY 11412",11412,(917) 602-2116,40.69812195514189,-73.758985133692,Queens
Elmont Boxing,1,"Boxing, Trainers",5.0,"475B Hempstead Turnpike, Elmont, NY 11003",11003,(347) 885-6380,40.7080691,-73.7108232,
KB The Trainer,0,"Trainers, Gyms",0.0,"855 W Merrick, Valley Stream, NY 11580",11580,(929) 209-4600,40.6742466,-73.7267503,
Hooked Kickboxing,8,"Gyms, Kickboxing, Cardio Classes",3.3,"18522 Union Tpke, Queens, NY 11366",18522,(718) 454-4800,40.72848436680955,-73.7828124,
Lose-N-Tone Fitness,2,"Boot Camps, Trainers",5.0,"855 W Merrick Rd, Valley Stream, NY 11434",11434,(516) 653-8031,40.674247,-73.72675,Queens
I.T.W.T.S  FITNESS,0,Trainers,0.0,"111 -18, Farmers Blvd, New York, NY 11419",11419,(917) 942-9611,40.701458265850434,-73.76535292714834,Queens
My Gym,42,"Gyms, Kids Activities, Party & Event Planning",3.7,"187-08 Union Turnpike, Fresh Meadows, NY 11366",11366,(718) 380-4599,40.728886619010474,-73.78150540638076,Queens
Fit Happens with Michelle,9,"Boot Camps, Trainers",5.0,"210 Union Tpke, New York, NY 11364",11364,(917) 809-6149,40.733701,-73.760538,Queens
Militia Fight Academy,8,"Martial Arts, Boot Camps",4.0,"217-90 Hempstead Ave, QUEENS VILLAGE, NY 11429",11429,(917) 387-9336,40.713812,-73.738423,Queens
Dream Body Fitness,9,"Boot Camps, Trainers, Interval Training Gyms",4.1,"162-16 Union Tpke, Flushing, NY 11367",11367,(347) 682-3931,40.721018,-73.804879,Queens
RJ's Personal Fitness,11,"Trainers, Health Coach",5.0,"82-24 135th St, Apt  4C, Jamaica, NY 11435",11435,(646) 258-3878,40.71373778146,-73.8228625059128,Queens
Battles Mixed Martial Arts,1,Martial Arts,5.0,"11141 Farmers Blvd, Saint Albans, NY 11412",11141,(718) 276-7486,40.6960744370748,-73.7622904615897,
Hard Body Studio,0,"Fitness & Instruction, Fitness/Exercise Equipment",0.0,"960 Elmont Rd, Valley Stream, NY 11580",11580,,40.686576224999015,-73.7237184,
Body Connection Health Club,0,Gyms,0.0,"18820 Linden Blvd, Saint Albans, NY 11412",18820,(718) 723-4060,40.6916438,-73.7633483,
Next Step Health and Fitness,1,"Gyms, Trainers",5.0,"208-03 Union Tpke, Bayside, NY 11364",11364,(718) 217-2875,40.73331,-73.76259,Queens
Move Your Body Kidz Klub,0,"Fitness & Instruction, Summer Camps, Recreation Centers",0.0,"194-18 120th Ave, St. Albans, NY 11412",11412,(718) 791-0426,40.68864,-73.75449,Queens
Fitness by Spincess,10,"Trainers, Barre Classes",5.0,"Queens, NY 11426",11426,(929) 378-6128,40.73151,-73.71974,Queens
Kt Fitness Club,1,Gyms,5.0,"92-12 147th Pl, Jamaica, NY 11435",11435,(516) 547-8843,40.7014497473947,-73.8069217372097,Queens
Red Dawn Combat Club,19,"Brazilian Jiu-Jitsu, Kickboxing",4.9,"188-18 Union Tpke, Fresh Meadows, NY 11366",11366,,40.7292198389769,-73.7808128446341,Queens
Active Krav Maga - New York Self Defense Academy,10,"Martial Arts, Boot Camps, Self-Defense Classes",4.9,"16110 Union Tpke, Fl 1, Fresh Meadows, NY 11366",16110,(718) 263-5728,40.7207022,-73.8060095,
Jeff Hunt Traditional Shotokan Karate,6,Karate,5.0,"22713 Merrick Blvd, Laurelton, NY 11413",22713,(718) 977-1500,40.677054,-73.742329,
Strongwater Swim,1,"Swimming Lessons/Schools, First Aid Classes, Cpr Classes",5.0,"160-02 Liberty Ave, CUNY York College, Jamaica, NY 11451",11451,(347) 410-3564,40.7004304146469,-73.7955864618164,
Club Pilates,1,"Pilates, Yoga",4.0,"179-26 Union Tpke, Fresh Meadows, NY 11366",11366,(917) 300-2133,40.726606,-73.78822,Queens
Wotless Workout,0,Trainers,0.0,"New York, NY 11434",11434,(518) 545-4805,40.676769432356295,-73.77626182595534,Queens
EmblemHealth Neighborhood Care - Cambria Heights,0,"Health Insurance Offices, Community Service/Non-Profit, Fitness & Instruction",0.0,"206-20 Linden Blvd, Queens, NY 11411",11411,(800) 274-2950,40.696105,-73.74492,Queens
Nicole Hicks Fitness,1,"Trainers, Dance Studios, Boot Camps",5.0,"228-11 Linden Blvd, Comprehensive Body Conditioning, New York, NY 11411",11411,(917) 410-4920,40.69291526117108,-73.73259899899028,Queens
Extreme Fitness & Nutrition,0,Trainers,0.0,"95-23 Cresskill Pl, Jamaica, NY 11435",11435,(347) 418-6851,40.696444,-73.809968,Queens
Isle Be Vegan,0,"Health Coach, Trainers",0.0,"New York, NY 11423",11423,(929) 435-0809,40.71558504820419,-73.76845722070877,Queens
24 Hour Fitness - Valley Stream,98,"Gyms, Trainers",2.3,"750 West Sunrise Hwy, Valley Stream, NY 11581",11581,(516) 612-6119,40.663521,-73.726368,
Blink Fitness - Springfield Gardens,17,"Gyms, Trainers",3.0,"130-20 Farmers Blvd, Queens, NY 11434",11434,(929) 519-7057,40.679371334021646,-73.7620467411496,Queens
Crunch Fitness - Rochdale,30,"Gyms, Trainers, Yoga",3.5,"166-10 Baisley Blvd, Jamaica, NY 11434",11434,(718) 413-4785,40.67959,-73.77701,Queens
LA Fitness,45,"Gyms, Yoga, Trainers",2.2,"345 Rockaway Tpke, Lawrence, NY 11559",11559,(516) 758-2994,40.6263352,-73.7395077056961,
Maceus Studios,1,"Trainers, Massage Therapy, Taekwondo",5.0,"175-25 139th Rd, Jamaica, NY 11434",11434,(718) 810-4067,40.6718616,-73.7653188,Queens
Blink Fitness - Valley Stream,72,"Gyms, Trainers",3.0,"14 Brooklyn Ave, Valley Stream, NY 11581",11581,(516) 206-1990,40.6591112,-73.7000154,
Lose-N-Tone Fitness,2,"Boot Camps, Trainers",5.0,"855 W Merrick Rd, Valley Stream, NY 11434",11434,(516) 653-8031,40.674247,-73.72675,Queens
Planet Fitness,60,"Gyms, Trainers",2.4,"16840 Jamaica Ave, Jamaica, NY 11432",16840,(718) 640-1049,40.70679,-73.79045,
Limitless Fitness,36,"Gyms, Nutritionists, Trainers",4.1,"157 05 Crossbay Blvd, Howard Beach, NY 11414",11414,(718) 845-2743,40.6623376,-73.8399766,Queens
5 Towns CrossFit,5,"Gyms, Gymnastics, Sports Clubs",3.4,"430 Doughty Blvd C, Inwood, NY 11096",11096,(516) 341-7400,40.6232805587647,-73.7465477297434,
Corebalfit,9,Gyms,5.0,"95-28 225th St, Bellerose Terrace, NY 11429",11429,(718) 740-2673,40.719296,-73.730029,Queens
Lucille Roberts - Valley Stream,4,"Gyms, Trainers",4.0,"225 W Merrick Rd, Valley Stream, NY 11580",11580,(516) 536-5153,40.667816,-73.704724,
Planet Fitness,12,"Trainers, Gyms",2.9,"284-296 Burnside Ave, Lawrence, NY 11559",11559,(516) 758-0645,40.624634,-73.73683,
Eastern Queens Boxing Club,33,"Gyms, Boxing",4.3,"219-07 Hempstead Ave, Queens Village, NY 11429",11429,(718) 776-7464,40.713214,-73.734543,Queens
K-Fit Boutique Gym,20,"Gyms, Trainers, Nutritionists",5.0,"11 Sunrise Plz, Valley Stream, NY 11581",11581,(516) 589-1671,40.66062,-73.7029,
Legacy Fitness,3,Trainers,5.0,"11 Lawrence Ln, Lawrence, NY 11559",11559,(917) 709-2740,40.6249065,-73.737595,
Orangetheory Fitness - Hewlett,14,"Gyms, Boot Camps, Trainers",4.2,"1312 Broadway, Hewlett, NY 11557",11557,(516) 307-4777,40.63972,-73.70061383,
Dynamic Fit World,1,"Trainers, Boxing",5.0,"110-60 Dunkirk St, St albans, NY 11412",11412,(929) 350-3333,40.698673,-73.7713635,Queens
Push Fitness Club,133,"Gyms, Yoga, Cycling Classes",3.0,"15 Jericho Turnpike, New Hyde Park, NY 11040",11040,(516) 325-1682,40.73126,-73.6933899,
Crunch Fitness - Richmond Hill,92,"Trainers, Gyms",3.1,"115-02 Jamaica Ave, Queens, NY 11418",11418,(646) 780-2050,40.698549,-73.83375,Queens
Retro Fitness,22,"Yoga, Trainers, Pilates",1.6,"113-05 Springfield Blvd, Queens, NY 11429",11429,(718) 217-4974,40.703848,-73.73994,Queens
Synergy Fitness Club,33,"Gyms, Boot Camps, Yoga",2.5,"640 Merrick Rd, Lynbrook, NY 11563",11563,(516) 593-9100,40.6609773,-73.6858514,
Alphaflex Personal Training,1,"Trainers, Nutritionists",5.0,"91-12 215th Pl, Queens Village, NY 11428",11428,(631) 620-2798,40.72235,-73.74446,Queens
Blink Fitness - Jamaica,74,"Gyms, Trainers",2.9,"163-02 Jamaica Ave, Queens, NY 11432",11432,(718) 521-4331,40.7044681,-73.7966098925308,Queens
Crossfit The Rock,9,"Gyms, Trainers",5.0,"15 Main Street, East Rockaway, NY 11581",11581,(516) 852-2209,40.6396,-73.661471,
Planet Fitness,54,"Gyms, Trainers",3.0,"160-10 Cross Bay Blvd, Howard Beach, NY 11414",11414,(718) 492-6935,40.65696571803808,-73.83979643229172,Queens
Fitness 19 Malverne,47,"Trainers, Circuit Training Gyms, Yoga",3.0,"356 Hempstead Ave, Malverne, NY 11565",11565,(516) 596-1919,40.67744,-73.66748,
Coliseum Gym 2.0,5,"Gyms, Trainers",4.6,"9825 Jamaica Ave, Woodhaven, NY 11421",11421,(718) 441-0258,40.695201,-73.846782,Queens
Shape Fitness For Women,92,"Weight Loss Centers, Trainers, Circuit Training Gyms",4.8,"11020 73rd Rd, Ste 1d, Forest Hills, NY 11375",11020,(718) 544-9070,40.718209,-73.838807,
Cross Island YMCA,53,"Gyms, Child Care & Day Care",2.8,"238-10 Hillside Ave, Bellerose, NY 11426",11426,(718) 551-9300,40.73277244755484,-73.72748064723874,Queens
UFC GYM Long Island,232,"Gyms, Martial Arts, Trainers",3.0,"2020 Jericho Tpke, New Hyde Park, NY 11040",11040,(516) 784-4072,40.735812,-73.673633,
KB The Trainer,0,"Trainers, Gyms",0.0,"855 W Merrick, Valley Stream, NY 11580",11580,(929) 209-4600,40.6742466,-73.7267503,
Planet Fitness,92,"Gyms, Trainers",2.3,"13240 Metropolitan Ave, Jamaica, NY 11418",13240,(718) 291-0400,40.70246657982211,-73.81909,
LA Fitness,126,"Gyms, Trainers, Yoga",2.3,"2350 Jericho Tpke, Garden City Park, NY 11040",11040,(516) 418-5017,40.740748951654496,-73.66066644618688,
Fitness With Flex,7,"Trainers, Boot Camps",5.0,"woodhaven, NY 11421",11421,(347) 531-8891,40.7053613,-73.8290292,Queens
Elmont Boxing,1,"Boxing, Trainers",5.0,"475B Hempstead Turnpike, Elmont, NY 11003",11003,(347) 885-6380,40.7080691,-73.7108232,
Blink Fitness - Queens Village,46,"Gyms, Trainers",2.4,"220-05 Hillside Ave, Queens, NY 11427",11427,(917) 970-3010,40.7311665,-73.7442878,Queens
Retro Fitness,64,Gyms,2.1,"3465 Lawson Blvd, Oceanside, NY 11572",11572,(516) 544-1536,40.62529,-73.65183,
Push Fitness Club,311,"Gyms, Weight Loss Centers, Yoga",3.2,"188-10 Union Tpke, Fresh Meadows, NY 11366",11366,(718) 464-7874,40.7291767,-73.7804905,Queens
Rockway YMCA,47,"Gyms, Community Service/Non-Profit",3.3,"207 Beach 73rd St, Queens, NY 11692",11692,(718) 215-6950,40.58947987741995,-73.80157045343167,Queens
Pilates in Style,2,"Pilates, Yoga, Barre Classes",5.0,"1015 Broadway, Woodmere, NY 11598",11598,(516) 612-3100,40.63077,-73.70748,
First Ascent Fitness,9,Trainers,4.9,"New York City, NY 10018",10018,(646) 460-5616,40.75593,-73.99432,Manhattan
Spencer Pilates Arts,63,"Pilates, Barre Classes, Yoga",4.8,"108-12 72nd Ave, Fl 4, Forest Hills, NY 11375",11375,(718) 261-0596,40.71957,-73.84207,Queens
24 Hour Fitness - Kew Gardens,96,"Gyms, Trainers",2.0,"8002 Kew Gardens Rd, Kew Gardens, NY 11415",11415,(718) 793-0910,40.71377770910157,-73.83097172392581,Queens
Jeff Hunt Traditional Shotokan Karate,6,Karate,5.0,"22713 Merrick Blvd, Laurelton, NY 11413",22713,(718) 977-1500,40.677054,-73.742329,
Planet Fitness,24,"Gyms, Trainers",2.1,"6109 190th St, Fresh Meadows, NY 11365",11365,(347) 741-7660,40.74076984835912,-73.7844295035435,Queens
Valencia Fitness Club,13,"Gyms, Trainers, Yoga",4.1,"1319 Hempstead Tpke, Elmont, NY 11003",11003,(516) 352-9646,40.708136,-73.6893078,
Orangetheory Fitness New Hyde Park,4,"Gyms, Boot Camps, Trainers",5.0,"1706 Lakeville Rd, New Hyde Park, NY 11040",11040,(516) 858-5600,40.743926,-73.69381,
Orangetheory Fitness Forest Hills,75,"Gyms, Boot Camps, Trainers",3.4,"107-14 70th Rd, Forest Hills, NY 11375",11375,(718) 701-6070,40.7210593,-73.8453877,Queens
Orangetheory Fitness Garden City Park,36,"Boot Camps, Gyms, Trainers",4.4,"2333 Jericho Turnpike, Garden City Park, NY 11040",11040,(516) 564-2000,40.74168,-73.66201,
Limitless Fitness,36,"Gyms, Nutritionists, Trainers",4.1,"157 05 Crossbay Blvd, Howard Beach, NY 11414",11414,(718) 845-2743,40.6623376,-73.8399766,Queens
Howard Beach CrossFit,7,Interval Training Gyms,4.7,"102-01 159th Dr, Howard Beach, NY 11414",11414,(718) 644-8463,40.65928,-73.83104,Queens
Planet Fitness,54,"Gyms, Trainers",3.0,"160-10 Cross Bay Blvd, Howard Beach, NY 11414",11414,(718) 492-6935,40.65696571803808,-73.83979643229172,Queens
LA Fitness,145,"Gyms, Trainers, Yoga",2.2,"13340 79th St, Ste B, Howard Beach, NY 11414",13340,(347) 817-7632,40.672101,-73.856732,
Blink Fitness - Ozone Park,50,"Trainers, Gyms",2.5,"102-16 Liberty Ave, Queens, NY 11416",11416,(718) 752-1590,40.68147938718463,-73.83800349632747,Queens
Coliseum Gym 2.0,5,"Gyms, Trainers",4.6,"9825 Jamaica Ave, Woodhaven, NY 11421",11421,(718) 441-0258,40.695201,-73.846782,Queens
Orange Theory Fitness,1,Gyms,5.0,"15640  Cross Bay Blvd, Ste C, Howard Beach, NY 11414",15640,(718) 514-2086,40.66272976824405,-73.8412448,
Fit4Life Health & Fitness,0,"Gyms, Trainers",0.0,"163-10 Cross Bay Blvd, Fl 2, Queens, NY 11414",11414,(917) 438-8763,40.65207,-73.83854,Queens
Training Zone NYC,15,"Martial Arts, Weight Loss Centers, Boxing",3.9,"94-00 Liberty Ave, Ozone Park, NY 11417",11417,(718) 529-6999,40.6801049,-73.8449958,Queens
Shape Fitness For Women,92,"Weight Loss Centers, Trainers, Circuit Training Gyms",4.8,"11020 73rd Rd, Ste 1d, Forest Hills, NY 11375",11020,(718) 544-9070,40.718209,-73.838807,
Planet Fitness,5,"Gyms, Trainers",3.4,"2858 Linden Blvd, Brooklyn, NY 11208",11208,(929) 489-0002,40.66977104049192,-73.85878489100743,Brooklyn
Crossfit OZP,1,Gyms,5.0,"95-01 103rd Ave, Queens, NY 11417",11417,(917) 861-4172,40.68268305377301,-73.84434478727366,Queens
Flex Mind Body & Spirit Health & Fitness Club,3,Gyms,4.0,"10202 Liberty Ave, Ozone Park, NY 11417",10202,,40.681255,-73.838371,
The Figure Studio,24,"Dance Studios, Boot Camps, Trainers",5.0,"11149 Lefferts Blvd, Jamaica, NY 11420",11149,(845) 272-2100,40.679246,-73.8204,
Crunch Fitness - Richmond Hill,92,"Trainers, Gyms",3.1,"115-02 Jamaica Ave, Queens, NY 11418",11418,(646) 780-2050,40.698549,-73.83375,Queens
Planet Fitness,27,"Gyms, Trainers",3.3,"946 Pennsylvania Ave, Brooklyn, NY 11207",11207,(718) 407-7447,40.654424266933376,-73.88812141,Brooklyn
Brooklyn Sports Club,46,"Gyms, Swimming Pools, Trainers",3.5,"1540 Van Siclen Ave, Brooklyn, NY 11239",11239,(718) 642-2720,40.6474098,-73.8778906,Brooklyn
North Brooklyn Branch YMCA-Twelve Town Center,19,"Gyms, Child Care & Day Care",3.3,"570 Jamaica Ave, Brooklyn, NY 11208",11208,(212) 912-2230,40.68492149345014,-73.88279986043337,Brooklyn
Natural Body,22,"Health Markets, Nutritionists, Vitamins & Supplements",4.9,"135-26 Crossbay Blvd, Ozone Park, NY 11417",11417,(718) 848-8144,40.672785997157,-73.8438306316813,Queens
Power House Dance Academy,3,"Performing Arts, Dance Studios, Yoga",3.7,"161-26 Crossbay Blvd Howard Beach, Queens, NY 11693",11693,(718) 673-6558,40.6548158,-73.8390601,Queens
GO For It Kickboxing,10,"Kickboxing, Karate",4.2,"150-13 Cross Bay Blvd, Unit  2, Ozone  Park, NY 11417",11417,(718) 805-8200,40.6699528669083,-73.8420604584119,Queens
Tony's Fitness Studio,1,"Nutritionists, Trainers",5.0,"133- 28 85th St, Ozone Park, NY 11417",11417,(718) 496-4197,40.6732712,-73.8513794,Queens
Fitness With Flex,7,"Trainers, Boot Camps",5.0,"woodhaven, NY 11421",11421,(347) 531-8891,40.7053613,-73.8290292,Queens
Yogashakti Yoga Center,16,"Yoga, Meditation Centers",4.9,"114-41 Lefferts Blvd, South Richmond Hill, NY 11420",11420,(718) 529-2153,40.67768,-73.81963,Queens
Sky Health NYC,8,"Trainers, Physical Therapy, Circuit Training Gyms",4.8,"251 5th Ave, Fl 7, New York, NY 10016",10016,(212) 889-1616,40.744920982572545,-73.98707725981299,Manhattan
Mayo Academy Kickboxing & MMA,7,Martial Arts,4.4,"84-33 Jamaica Ave 2nd Flr, Woodhaven, NY 11421",11421,(718) 850-5500,40.692637,-73.8597787,Queens
Woodhaven Martial Art School of Self Defense,1,Martial Arts,5.0,"8748 78th St, Woodhaven, NY 11421",11421,(718) 296-5518,40.689819,-73.863662,Queens
Y M C A,1,Gyms,5.0,"9311 101st Ave, Jamaica, NY 11416",11416,(718) 659-7710,40.68476,-73.84762,Queens
Freestyle Fighting Fitness,3,"Boxing, Martial Arts, Yoga",5.0,"93-02 Linden Blvd, Ozone Park, NY 11417",11417,(718) 496-1154,40.6735878,-73.842926,Queens
British Swim School of LA Fitness Howard Beach,2,Swimming Lessons/Schools,3.0,"133-40 79th St, Howard Beach, NY 11414",11414,(718) 576-1870,40.671736,-73.8568185,Queens
Momentum Fitness,57,"Physical Therapy, Trainers, Gyms",4.9,"246 Columbus Ave, New York, NY 10023",10023,(917) 426-3492,40.777197,-73.979328,Manhattan
Krystek's School of Self Defense,6,Self-Defense Classes,5.0,"9625 Linden Blvd, Ozone Park, NY 11417",11417,(718) 835-4330,40.67427,-73.83967,Queens
Tiger Schulmann's Martial Arts,0,Martial Arts,0.0,"162-38 Cross Bay Blvd, New York, NY 11414",11414,(917) 979-3358,40.65301598997365,-73.838751,Queens
Hebrew Educational Society,6,"Community Service/Non-Profit, Swimming Pools, Summer Camps, Gyms",3.2,"9502 Seaview Ave, Brooklyn, NY 11236",11236,(718) 241-3000,40.63265,-73.89106,Brooklyn
First Ascent Fitness,9,Trainers,4.9,"New York City, NY 10018",10018,(646) 460-5616,40.75593,-73.99432,Manhattan
YMCA,0,Gyms,0.0,"9311 101st Ave, Ozone Park, NY 11416",11416,(718) 659-7710,40.68476,-73.84762,Queens
Pink Houses Community Center,0,"Gyms, Recreation Centers",0.0,"2702 Linden Blvd, East New York, NY 11208",11208,,40.6689827867361,-73.8648098276896,Brooklyn
Starrett City Boxing,2,"Sports Clubs, Boxing, Trainers",3.0,"1540 Van Siclen Ave, Brooklyn, NY 11239",11239,(917) 530-1219,40.647507,-73.877839,Brooklyn
Hiprana Yoga Belly Dance Brooklyn,0,"Yoga, Dance Schools",0.0,"395 Gateway Dr, Brooklyn, NY 11239",11239,(917) 830-6499,40.650623,-73.870666,Brooklyn
TJD Kickboxing - Howard Beach,0,Kickboxing,0.0,"161-08 Cross Bay Blvd, Howard Beach, NY 11414",11414,(855) 902-3034,40.6555616855621,-73.8391274213791,Queens
Studio 16 Hells Kitchen,12,Trainers,4.8,"410 West 47 St, Fl 4, New York, NY 10036",10036,(914) 619-1668,40.7615931,-73.9911092,Manhattan
UpFit Training Academy,21,"Trainers, Weight Loss Centers, Nutritionists",5.0,"119 W 30th St, New York, NY 10001",10001,(917) 979-9172,40.747786,-73.990487,Manhattan
Andrew Alexander,1,"Trainers, Health Coach",5.0,"Brooklyn, NY 11209",11209,,40.6191596984863,-74.032112121582,Brooklyn
Adult Zumba,0,Fitness & Instruction,0.0,"107-01 Crossbay Blvd, Ozone Park, Queens, NY 11417",11417,(888) 811-0071,40.6782412,-73.8438869,Queens
Beyond Fitness,1,"Trainers, Circuit Training Gyms",5.0,"1051 Long Ridge Rd, Stamford, CT 06903",6903,(203) 842-2999,41.105042989470356,-73.56725872271919,
Groundwork Yoga. Private Yoga for Stress Relief,0,Yoga,0.0,"Brooklyn, NY 11207",11207,(203) 506-4171,40.665771484375,-73.892463684082,Brooklyn
TKO Kickboxing,0,Kickboxing,0.0,"161-08 Cross Bay Blvd, Howard Beach, NY 11414",11414,(855) 880-3034,40.6555616855621,-73.8391274213791,Queens
Aquamom,27,"Trainers, Prenatal/Perinatal Care, Yoga",3.8,"206 E 70th St, New York, NY 10021",10021,(212) 744-6622,40.7679901123047,-73.9610977172852,Manhattan
VersaFit Training,7,"Trainers, Meditation Centers, Nutritionists",5.0,"Queens, NY 11105",11105,(929) 277-9328,40.77834,-73.91378,Queens
Ranks Active,0,Pilates,0.0,"91-15 101st Ave, Queens, NY 11416",11416,(347) 644-1110,40.68372485022925,-73.8488162,Queens
24 Hour Fitness - Kew Gardens,96,"Gyms, Trainers",2.0,"8002 Kew Gardens Rd, Kew Gardens, NY 11415",11415,(718) 793-0910,40.71377770910157,-73.83097172392581,Queens
Coliseum Gym 2.0,5,"Gyms, Trainers",4.6,"9825 Jamaica Ave, Woodhaven, NY 11421",11421,(718) 441-0258,40.695201,-73.846782,Queens
Legitfitnyc,3,Interval Training Gyms,5.0,"116-07 Queens Blvd, Queens, NY 11375",11375,(718) 880-2069,40.715458773390694,-73.83328383101714,Queens
Shape Fitness For Women,92,"Weight Loss Centers, Trainers, Circuit Training Gyms",4.8,"11020 73rd Rd, Ste 1d, Forest Hills, NY 11375",11020,(718) 544-9070,40.718209,-73.838807,
Fitness With Flex,7,"Trainers, Boot Camps",5.0,"woodhaven, NY 11421",11421,(347) 531-8891,40.7053613,-73.8290292,Queens
Planet Fitness,37,Gyms,2.5,"10702 Queens Blvd, Forest Hills, NY 11375",10702,(929) 489-0099,40.721604594202645,-73.84611390793701,
Crunch Fitness - Richmond Hill,92,"Trainers, Gyms",3.1,"115-02 Jamaica Ave, Queens, NY 11418",11418,(646) 780-2050,40.698549,-73.83375,Queens
Retro Fitness,127,Gyms,2.8,"8989 Union Tpke, Glendale, NY 11385",11385,(718) 849-1001,40.70715,-73.85569248552481,Queens
Orangetheory Fitness Forest Hills,75,"Gyms, Boot Camps, Trainers",3.4,"107-14 70th Rd, Forest Hills, NY 11375",11375,(718) 701-6070,40.7210593,-73.8453877,Queens
